item_id,location,ds,y,product_category
sku - 314,North Timothyborough,2022-08-01,236,Interior components
sku - 719,Wilsonstad,2021-11-01,453,Electrical systems
sku - 296,Millerhaven,2022-05-01,452,Body and chassis
sku - 506,North Audrey,2022-11-01,147,Suspension and steering
sku - 795,South Josephmouth,2023-11-01,363,Suspension and steering
sku - 175,South Elaine,2021-01-01,107,Interior components
sku - 340,Andrewsfort,2021-06-01,262,Safety equipment
sku - 314,West Michaelland,2022-01-01,365,Body and chassis
sku - 848,Andrewfurt,2023-11-01,121,Electrical systems
sku - 126,Michaelstad,2023-12-01,454,Electrical systems
sku - 667,Williamsmouth,2022-01-01,288,Powertrain Components
sku - 120,Suttonberg,2023-01-01,292,Powertrain Components
sku - 325,South Randallborough,2023-05-01,304,Suspension and steering
sku - 712,West Chrisbury,2023-05-01,435,Suspension and steering
sku - 495,Port Thomas,2022-08-01,183,Body and chassis
sku - 253,South Josephside,2022-09-01,140,Safety equipment
sku - 765,Port Marktown,2022-05-01,114,Interior components
sku - 758,North Jennifer,2020-11-01,336,Safety equipment
sku - 113,East Kimberly,2020-12-01,430,EV Batteries
sku - 818,Alvaradoborough,2021-11-01,135,Powertrain Components
sku - 933,New Heatherfurt,2023-08-01,376,Safety equipment
sku - 583,Frederickville,2025-01-01,358,Body and chassis
sku - 172,Jonesborough,2023-03-01,169,Interior components
sku - 145,South Michael,2020-03-01,449,Interior components
sku - 107,Millerport,2024-05-01,433,Interior components
sku - 913,West Valeriefurt,2022-08-01,227,Interior components
sku - 549,West Randyberg,2022-01-01,177,EV Batteries
sku - 430,Browntown,2021-12-01,454,Electrical systems
sku - 943,Rogermouth,2022-06-01,500,Suspension and steering
sku - 634,East Crystalside,2024-11-01,288,Body and chassis
sku - 796,Cervanteston,2024-02-01,331,Powertrain Components
sku - 973,Toddshire,2020-09-01,183,Suspension and steering
sku - 192,Port Kyle,2024-12-01,271,Electrical systems
sku - 223,Cardenasmouth,2020-12-01,178,Powertrain Components
sku - 423,West Melissa,2022-11-01,496,Suspension and steering
sku - 211,Lake Dawnchester,2022-02-01,439,Suspension and steering
sku - 259,New Jennahaven,2024-10-01,141,Interior components
sku - 820,Kariburgh,2023-08-01,465,Electrical systems
sku - 261,Alyssaborough,2020-06-01,193,Body and chassis
sku - 217,Johnchester,2023-01-01,403,EV Batteries
sku - 576,West Julieview,2021-04-01,115,Body and chassis
sku - 333,Halltown,2025-01-01,188,Interior components
sku - 804,East Mary,2021-05-01,455,Body and chassis
sku - 891,Bauerview,2022-06-01,151,Electrical systems
sku - 753,Bruceton,2020-05-01,148,Suspension and steering
sku - 625,Allenport,2023-10-01,275,EV Batteries
sku - 402,Michaeltown,2020-12-01,118,Safety equipment
sku - 186,Mcmillanport,2024-10-01,157,EV Batteries
sku - 776,Fischermouth,2023-12-01,111,Powertrain Components
sku - 291,South Ernestberg,2022-02-01,321,Interior components
sku - 218,West Patrick,2024-06-01,397,EV Batteries
sku - 222,North Michael,2023-09-01,389,EV Batteries
sku - 193,Port Aliciamouth,2024-07-01,444,Body and chassis
sku - 145,Port Brittanyberg,2023-04-01,284,Safety equipment
sku - 651,Jamesland,2021-09-01,339,Body and chassis
sku - 632,West Julietown,2021-09-01,483,Body and chassis
sku - 898,West Brandonland,2020-12-01,135,Safety equipment
sku - 684,Brandonfort,2021-10-01,108,EV Batteries
sku - 895,West Brettburgh,2020-07-01,414,Interior components
sku - 797,Connorland,2021-04-01,126,Suspension and steering
sku - 768,West Robertstad,2023-12-01,381,Safety equipment
sku - 155,Pricehaven,2020-05-01,247,Suspension and steering
sku - 396,Phillipsmouth,2022-05-01,216,Body and chassis
sku - 772,East Crystal,2020-11-01,313,Powertrain Components
sku - 465,Thompsonmouth,2024-09-01,298,Powertrain Components
sku - 585,Port Karen,2024-06-01,268,Safety equipment
sku - 166,Lake Daniel,2021-11-01,269,Powertrain Components
sku - 919,Gregoryfurt,2021-08-01,180,Electrical systems
sku - 416,West Kevinshire,2020-08-01,212,EV Batteries
sku - 487,Lake Crystal,2022-07-01,435,Powertrain Components
sku - 492,New Teresafurt,2024-10-01,404,Suspension and steering
sku - 830,Lake Shelly,2022-08-01,144,Electrical systems
sku - 557,Brucechester,2023-01-01,471,Safety equipment
sku - 350,Kellyville,2021-10-01,464,Electrical systems
sku - 711,New James,2023-12-01,186,EV Batteries
sku - 265,Taraport,2022-01-01,139,Electrical systems
sku - 340,Lake Mary,2021-01-01,338,Suspension and steering
sku - 364,Thomasbury,2021-06-01,361,Body and chassis
sku - 871,Lake Jameston,2024-01-01,367,Suspension and steering
sku - 558,Williamborough,2022-03-01,218,EV Batteries
sku - 497,New Paulland,2024-07-01,302,Interior components
sku - 769,New Adam,2022-03-01,333,Powertrain Components
sku - 218,East Jack,2023-07-01,159,Safety equipment
sku - 127,South Lauratown,2020-07-01,375,EV Batteries
sku - 397,New Nicholasburgh,2023-01-01,472,Powertrain Components
sku - 386,Hansonville,2020-11-01,180,EV Batteries
sku - 738,Matthewborough,2024-06-01,183,Electrical systems
sku - 690,East Joelburgh,2024-02-01,144,EV Batteries
sku - 223,South Aaron,2022-11-01,205,Powertrain Components
sku - 250,Davisville,2024-10-01,308,Safety equipment
sku - 909,Kristabury,2022-03-01,307,Powertrain Components
sku - 798,Janetshire,2022-01-01,465,Body and chassis
sku - 203,Laurenburgh,2020-02-01,190,EV Batteries
sku - 218,Harrisonmouth,2021-10-01,256,Body and chassis
sku - 946,Matthewsfurt,2021-05-01,139,Safety equipment
sku - 501,Harrisburgh,2024-07-01,217,EV Batteries
sku - 857,Lake Thomaschester,2024-10-01,162,Electrical systems
sku - 777,Kimview,2024-12-01,396,EV Batteries
sku - 533,North Cherylstad,2023-01-01,313,Safety equipment
sku - 280,Port David,2020-09-01,338,Body and chassis
sku - 313,Sharpberg,2021-08-01,170,Powertrain Components
sku - 478,Vanceville,2024-12-01,298,Interior components
sku - 792,Harthaven,2024-06-01,216,Body and chassis
sku - 468,East Kerri,2024-02-01,102,Safety equipment
sku - 919,Johnborough,2022-05-01,151,Safety equipment
sku - 678,South Tyroneport,2023-09-01,115,Powertrain Components
sku - 655,Port Mistyfort,2020-12-01,114,Interior components
sku - 111,North Meghan,2023-04-01,268,Interior components
sku - 736,Williammouth,2022-06-01,141,Safety equipment
sku - 590,Humphreyfurt,2021-07-01,397,Body and chassis
sku - 243,Juarezburgh,2023-10-01,408,Electrical systems
sku - 846,Lawrenceport,2024-12-01,165,Powertrain Components
sku - 692,Tylerberg,2024-08-01,148,Suspension and steering
sku - 888,North Garymouth,2021-03-01,467,Powertrain Components
sku - 869,East Kelly,2020-07-01,451,Suspension and steering
sku - 266,Lake Randallshire,2024-03-01,167,Suspension and steering
sku - 211,Port Robert,2022-04-01,173,Powertrain Components
sku - 656,South Jasonport,2021-05-01,370,Safety equipment
sku - 791,Port Beth,2022-06-01,349,Suspension and steering
sku - 948,Edwinberg,2021-08-01,112,Powertrain Components
sku - 640,East Darrenburgh,2020-04-01,439,Safety equipment
sku - 672,Gomezshire,2023-06-01,429,Interior components
sku - 882,Schaeferland,2020-01-01,153,Powertrain Components
sku - 718,Kramerborough,2022-06-01,413,Interior components
sku - 963,Goldenmouth,2024-09-01,204,Body and chassis
sku - 857,Port Danielleland,2025-01-01,151,Safety equipment
sku - 300,West Jeffreyview,2020-01-01,270,Electrical systems
sku - 175,Jodyside,2020-02-01,158,Suspension and steering
sku - 885,East Peter,2020-12-01,380,Powertrain Components
sku - 401,New Peter,2021-06-01,214,Body and chassis
sku - 173,East Kevinfurt,2021-01-01,235,Suspension and steering
sku - 499,Scottchester,2021-04-01,109,Electrical systems
sku - 587,New Stephanieborough,2023-04-01,284,EV Batteries
sku - 863,Latoyamouth,2021-06-01,479,Safety equipment
sku - 364,North Kristina,2021-04-01,432,EV Batteries
sku - 559,West Beckybury,2023-03-01,289,Body and chassis
sku - 953,Carsonbury,2020-07-01,138,Suspension and steering
sku - 259,West Lori,2024-08-01,105,Suspension and steering
sku - 418,South Kennethside,2024-10-01,192,Body and chassis
sku - 797,West Chelsea,2023-08-01,416,Safety equipment
sku - 811,South Justinburgh,2022-08-01,484,Powertrain Components
sku - 207,South Joseph,2020-09-01,432,Interior components
sku - 389,Lake Maurice,2020-06-01,414,Body and chassis
sku - 836,Bauerfurt,2022-08-01,262,Interior components
sku - 784,Robertsport,2021-05-01,373,Interior components
sku - 961,Sarafort,2021-06-01,420,EV Batteries
sku - 987,Stonemouth,2022-12-01,136,Electrical systems
sku - 448,Jennifertown,2020-04-01,343,Body and chassis
sku - 802,Andrewview,2023-10-01,475,Suspension and steering
sku - 414,Josephstad,2022-02-01,148,Electrical systems
sku - 166,East Omar,2020-01-01,319,Safety equipment
sku - 930,New Stacyborough,2021-01-01,438,Powertrain Components
sku - 826,Robertsonfurt,2024-09-01,275,Powertrain Components
sku - 439,Jasonland,2024-09-01,383,Electrical systems
sku - 343,Angelashire,2024-12-01,121,Electrical systems
sku - 279,Swansonburgh,2021-07-01,487,Safety equipment
sku - 262,Gilbertberg,2024-07-01,500,Suspension and steering
sku - 598,North Larry,2021-11-01,456,Electrical systems
sku - 492,Belindamouth,2022-09-01,429,Powertrain Components
sku - 506,Port Gary,2023-08-01,248,Safety equipment
sku - 511,Martinezton,2022-10-01,186,Electrical systems
sku - 615,West Teresabury,2023-04-01,330,Safety equipment
sku - 378,Caitlyntown,2022-02-01,330,EV Batteries
sku - 290,Lake Alexandrachester,2022-02-01,412,Body and chassis
sku - 669,South Bridgetchester,2022-01-01,371,Interior components
sku - 799,West Wandashire,2021-01-01,223,Safety equipment
sku - 289,West Pamela,2024-08-01,449,EV Batteries
sku - 341,New Sylviabury,2023-03-01,258,Electrical systems
sku - 573,West Christophershire,2023-09-01,347,Electrical systems
sku - 898,Port Katiestad,2023-01-01,207,Suspension and steering
sku - 503,New Matthewshire,2023-11-01,346,Interior components
sku - 420,Barbarashire,2024-02-01,448,Suspension and steering
sku - 309,Michaelville,2024-02-01,244,Interior components
sku - 248,Vanessaville,2023-12-01,177,Interior components
sku - 599,East Brandishire,2020-11-01,460,Safety equipment
sku - 632,Campbellfort,2024-03-01,177,Interior components
sku - 923,East Laurie,2024-10-01,282,Interior components
sku - 208,West Sheilaborough,2020-09-01,102,Suspension and steering
sku - 646,West Matthew,2022-12-01,226,Safety equipment
sku - 789,North Shannon,2021-06-01,125,Safety equipment
sku - 920,Lake Sheila,2025-01-01,476,Body and chassis
sku - 487,Alanmouth,2024-12-01,104,Body and chassis
sku - 890,East Mark,2020-07-01,247,EV Batteries
sku - 873,Nelsonmouth,2021-02-01,202,Body and chassis
sku - 664,Beltranmouth,2022-02-01,126,Suspension and steering
sku - 237,Port Marc,2025-02-01,461,EV Batteries
sku - 193,Michaelville,2023-09-01,118,Powertrain Components
sku - 833,Rodriguezshire,2022-02-01,374,EV Batteries
sku - 849,Murrayland,2023-05-01,259,Suspension and steering
sku - 303,East Jennifermouth,2023-08-01,305,Powertrain Components
sku - 664,Fischerville,2021-09-01,138,Suspension and steering
sku - 928,Kirstenfort,2024-01-01,402,Suspension and steering
sku - 862,Kyleland,2020-03-01,310,Safety equipment
sku - 533,East Marcusstad,2023-07-01,420,Body and chassis
sku - 760,Sextonfort,2024-08-01,125,EV Batteries
sku - 294,Lopezbury,2023-01-01,177,Safety equipment
sku - 937,Amyshire,2021-08-01,361,Body and chassis
sku - 318,New Hollybury,2021-08-01,178,Powertrain Components
sku - 377,Bradleyhaven,2024-10-01,381,Interior components
sku - 161,Brownside,2022-08-01,487,Suspension and steering
sku - 998,Millerview,2021-03-01,395,EV Batteries
sku - 951,Munozbury,2023-01-01,281,Suspension and steering
sku - 524,Woodtown,2022-06-01,339,Body and chassis
sku - 697,Lake Steven,2023-08-01,274,Safety equipment
sku - 103,New Kellimouth,2022-08-01,410,Interior components
sku - 468,East William,2021-08-01,434,Electrical systems
sku - 197,Alexandraville,2021-11-01,312,Safety equipment
sku - 229,Gordonchester,2023-04-01,158,Interior components
sku - 307,Martinezview,2021-03-01,366,Suspension and steering
sku - 568,Bryanstad,2022-11-01,388,EV Batteries
sku - 522,East Brendastad,2022-04-01,274,Electrical systems
sku - 813,North Andreaton,2023-11-01,249,Interior components
sku - 224,Taylorfort,2023-05-01,218,Powertrain Components
sku - 688,Davidton,2021-08-01,384,EV Batteries
sku - 943,Watsonland,2021-10-01,379,EV Batteries
sku - 907,South Sharonfurt,2022-03-01,369,Electrical systems
sku - 694,Anthonyshire,2024-11-01,379,Interior components
sku - 897,Morseborough,2023-09-01,329,Electrical systems
sku - 546,New Ralphmouth,2021-07-01,134,EV Batteries
sku - 281,Solismouth,2021-07-01,411,Powertrain Components
sku - 560,Dianaport,2020-06-01,153,Body and chassis
sku - 719,Riveraville,2021-11-01,314,Interior components
sku - 541,Nguyenburgh,2023-06-01,151,Electrical systems
sku - 551,Jamesport,2023-11-01,144,Powertrain Components
sku - 213,New Peggyland,2024-05-01,470,Body and chassis
sku - 933,Connietown,2023-05-01,126,Safety equipment
sku - 998,Michaelport,2022-06-01,132,Body and chassis
sku - 654,Lake Dennisfurt,2023-08-01,497,Body and chassis
sku - 502,Sanchezstad,2022-02-01,265,Safety equipment
sku - 508,Fordtown,2024-08-01,226,Body and chassis
sku - 507,East Sandy,2023-06-01,393,Powertrain Components
sku - 220,North Micheal,2020-04-01,450,Electrical systems
sku - 722,Port Cody,2023-03-01,341,Powertrain Components
sku - 677,Port Cynthiafurt,2021-12-01,324,Body and chassis
sku - 208,East Emilymouth,2020-07-01,248,Powertrain Components
sku - 845,Port Stephanie,2023-09-01,281,Powertrain Components
sku - 590,Marisabury,2024-04-01,296,Electrical systems
sku - 661,West Andre,2023-05-01,293,Suspension and steering
sku - 822,Deanville,2023-07-01,168,Body and chassis
sku - 429,Port Matthewbury,2023-12-01,385,Electrical systems
sku - 782,Maryfort,2020-03-01,416,Electrical systems
sku - 200,Alexanderfort,2023-07-01,298,Powertrain Components
sku - 731,Leahshire,2020-12-01,319,Safety equipment
sku - 514,Michaelmouth,2020-02-01,139,Interior components
sku - 103,Mcbrideland,2024-09-01,405,Powertrain Components
sku - 228,East Michael,2021-02-01,402,Body and chassis
sku - 483,Richardfort,2020-11-01,134,Powertrain Components
sku - 660,East Brianshire,2023-02-01,380,Powertrain Components
sku - 651,Leeburgh,2021-09-01,352,Suspension and steering
sku - 592,Meganview,2022-11-01,245,Suspension and steering
sku - 684,Maciasfurt,2024-12-01,253,Powertrain Components
sku - 688,North Kyle,2022-03-01,473,Electrical systems
sku - 639,Lake Jillian,2023-04-01,247,Safety equipment
sku - 725,Juanville,2022-04-01,331,Electrical systems
sku - 487,North Jaredmouth,2020-12-01,440,Electrical systems
sku - 262,Loriville,2024-04-01,410,Powertrain Components
sku - 871,North Karen,2021-05-01,363,Electrical systems
sku - 522,East Kristen,2024-03-01,202,Suspension and steering
sku - 869,South Debra,2020-01-01,258,Body and chassis
sku - 178,Torresside,2022-10-01,210,Safety equipment
sku - 964,South Taylortown,2023-08-01,391,Safety equipment
sku - 578,Port Kaitlyntown,2022-03-01,353,EV Batteries
sku - 941,West Emilyland,2023-11-01,489,EV Batteries
sku - 623,South John,2023-05-01,242,Interior components
sku - 325,Port Kevintown,2021-05-01,272,Safety equipment
sku - 183,Aguirreton,2022-08-01,258,Powertrain Components
sku - 811,Brownside,2021-05-01,471,Safety equipment
sku - 365,Port Richard,2020-06-01,391,Body and chassis
sku - 178,South Hannah,2024-05-01,391,Body and chassis
sku - 877,Danielburgh,2021-06-01,377,Electrical systems
sku - 915,Fowlerbury,2021-11-01,216,Interior components
sku - 728,South Hannahland,2022-07-01,500,Suspension and steering
sku - 688,East Kathryn,2020-11-01,266,EV Batteries
sku - 201,South Kimberlyport,2021-01-01,499,Electrical systems
sku - 892,Robinsonfort,2020-07-01,112,Interior components
sku - 917,Port Davidview,2021-11-01,476,EV Batteries
sku - 169,Lake Nancy,2021-10-01,115,Body and chassis
sku - 471,West Mary,2023-12-01,418,Interior components
sku - 554,South Kari,2021-04-01,121,Body and chassis
sku - 419,Hilltown,2020-12-01,381,Suspension and steering
sku - 294,West Emilyshire,2021-06-01,409,Body and chassis
sku - 376,New Roberthaven,2022-06-01,454,Electrical systems
sku - 265,Wardshire,2022-07-01,254,Suspension and steering
sku - 148,Kimberlyland,2022-09-01,337,Powertrain Components
sku - 893,Lake Gregoryshire,2024-12-01,459,Suspension and steering
sku - 298,Janetmouth,2020-10-01,369,Suspension and steering
sku - 169,Weberland,2024-10-01,272,Electrical systems
sku - 742,Carrieside,2023-05-01,263,Suspension and steering
sku - 313,Matthewview,2025-01-01,353,Body and chassis
sku - 895,Dennisshire,2024-12-01,219,Body and chassis
sku - 629,Port Tinatown,2020-03-01,114,Interior components
sku - 165,Lake Julie,2024-04-01,281,Electrical systems
sku - 711,West Douglas,2024-05-01,183,Suspension and steering
sku - 896,Port Amy,2024-08-01,132,Body and chassis
sku - 774,Jillianberg,2023-11-01,211,Body and chassis
sku - 129,Powellhaven,2024-10-01,280,Suspension and steering
sku - 465,Michelleside,2022-08-01,266,Body and chassis
sku - 263,East Stephanie,2024-09-01,148,Suspension and steering
sku - 561,East Tracymouth,2022-02-01,360,EV Batteries
sku - 457,West Stanleyview,2020-10-01,230,Safety equipment
sku - 553,Payneland,2021-05-01,135,Body and chassis
sku - 279,Hamiltonmouth,2024-08-01,350,Suspension and steering
sku - 698,Davidview,2020-10-01,454,Electrical systems
sku - 500,Brookechester,2020-08-01,401,Safety equipment
sku - 447,Josephport,2022-04-01,107,Interior components
sku - 761,Port Sean,2023-08-01,171,Suspension and steering
sku - 379,East Kelly,2021-07-01,463,Electrical systems
sku - 943,Lindseymouth,2023-09-01,426,Suspension and steering
sku - 182,Youngfurt,2024-05-01,290,Powertrain Components
